lat,lon,name
40.52317,-74.20372,OSWALD PL & PERCIVAL PL
40.52334,-74.22397,UNNAMED ST & W SHORE EXPRESSWAY EXIT 2 SB
40.5234,-74.21398,CRANBERRY CT & SHARROTT AVE
40.5234,-74.20959,GEORGES LN & WOODVALE AVE
40.52344,-74.19784,HOLTEN AVE & KNOX ST
40.52349,-74.22313,PLEASANT PLAINS AVE & S  SERVICE RD
40.52349,-74.17319,PHILIP AVE & ZEPHYR AVE
40.52354,-74.19974,MACGREGOR ST & SEGUINE AVE
40.52355,-74.20162,ELIZABETH PL & OSWALD PL
40.52359,-74.22147,PLEASANT PLAINS AVE & STALIE CT
40.52359,-74.18722,HYLAN BLVD & IRVINGTON ST
40.5236,-74.20514,BAYVIEW AVE & FLORENCE PL
40.52363,-74.22969,MEADE LOOP & WEINER ST
40.52366,-74.18148,COLON ST & EDITH AVE
40.52368,-74.21984,GAYNOR ST & PLEASANT PLAINS AVE
40.52376,-74.20385,FLORENCE PL & PERCIVAL PL
40.52377,-74.21847,HALLISTER ST & PLEASANT PLAINS AVE
40.52386,-74.21729,DUNHAM ST & PLEASANT PLAINS AVE
40.52386,-74.19995,OSWALD PL & SEGUINE AVE
40.52387,-74.17242,POILLON AVE & ZEPHYR AVE
40.52392,-74.20388,FLORENCE PL & PERCIVAL PL
40.52395,-74.2258,UNNAMED ST & W SHORE EXPY NB EXIT
40.52397,-74.21567,AMBOY RD & BLOOMINGDALE RD
40.52398,-74.19836,HOLTEN AVE & MACGREGOR ST
40.524,-74.1861,HUGUENOT AVE & HYLAN BLVD
40.52406,-74.18043,EDITH AVE & JARVIS AVE
40.52408,-74.17107,DISCALA LN & DOMINICK LN
40.52409,-74.20011,PATRICIA CT & SEGUINE AVE
40.52411,-74.2141,AMBOY RD & SHARROTT AVE
40.52416,-74.21352,AMBOY RD & IDAHO AVE
40.52418,-74.23471,BOSCOMBE AVE & PAGE AVE
40.52419,-74.23485,BOSCOMBE AVE & PAGE AVE
40.52419,-74.17468,BERTRAM AVE & KENWOOD AVE
40.52419,-74.1708,DISCALA LN & ORANGEBURG AVE
40.52429,-74.21229,AMBOY RD & GOFF AVE
40.52431,-74.20179,ELIZABETH PL & FLORENCE PL
40.52431,-74.1705,DISCALA LN & JOANNE CT
40.52432,-74.21202,AMBOY RD & TIFFANY CT
40.52437,-74.23479,BOSCOMBE AVE & S  BRIDGE ST
40.52442,-74.21143,AMBOY RD & PETERSONS LN
40.52445,-74.2156,BLOOMINGDALE RD & OPAL LN
40.52445,-74.17398,KENWOOD AVE & PHILIP AVE
40.52445,-74.17289,POILLON AVE & POUGHKEEPSIE CT
40.52448,-74.20528,BAYVIEW AVE & WATERBURY AVE
40.5245,-74.20037,FLORENCE PL & SEGUINE AVE
40.52457,-74.23443,BOSCOMBE AVE & S  BRIDGE ST
40.52457,-74.23044,BOSCOMBE AVE & DRIVEWAY
40.52457,-74.22954,BOSCOMBE AVE & WEINER ST
40.52461,-74.18442,HYLAN BLVD & KINGDOM AVE
40.52464,-74.23452,BOSCOMBE AVE & S  BRIDGE ST
40.52464,-74.2323,BOSCOMBE AVE & W SHORE EXPWY NB EN BOSCOMBE AVE
40.52465,-74.23247,BOSCOMBE AVE & W SHORE EXPRESSWAY EXIT 1 NB
40.52465,-74.20046,HERBERT ST & SEGUINE AVE
40.52466,-74.23044,BOSCOMBE AVE & TYRELLAN AVE
40.52466,-74.20662,MANEE AVE & UTICA ST
40.52466,-74.17241,DISCALA LN & POUGHKEEPSIE CT
40.52469,-74.18958,JANSEN ST & LUTEN AVE
40.5247,-74.23344,BOSCOMBE AVE & MADSEN AVE
40.52471,-74.21852,ERIE ST & HALLISTER ST
40.52473,-74.21028,AMBOY RD & WOODVALE AVE
40.52474,-74.23229,BOSCOMBE AVE & W SHORE EXPWY NB EN BOSCOMBE AVE
40.52474,-74.17313,KENWOOD AVE & POILLON AVE
40.52475,-74.23245,BOSCOMBE AVE & W SHORE EXPRESSWAY EXIT 1 NB
40.52475,-74.18662,HUGUENOT AVE & SHORT PL
40.52478,-74.23343,BOSCOMBE AVE & MADSEN AVE
40.52479,-74.17163,DOMINICK LN & POUGHKEEPSIE CT
40.5248,-74.21725,DUNHAM ST & ERIE ST
40.52499,-74.18872,ANDROVETTE AVE & JANSEN ST
40.52504,-74.23927,ARTHUR KILL RD & S  BRIDGE ST
40.52507,-74.17102,JOANNE CT & POUGHKEEPSIE CT
40.52518,-74.23927,ARTHUR KILL RD & OUTERBRIDGE XING
40.52518,-74.19903,HERBERT ST & HOLTEN AVE
40.52522,-74.22142,ADLERS WAY & S  SERVICE RD
40.52523,-74.20961,AMBOY RD & MAGUIRE AVE
40.52526,-74.23927,ARTHUR KILL RD & OUTERBRIDGE XING
40.52527,-74.20743,ALLEY & AMBOY RD
40.52529,-74.2073,AMBOY RD & CLEARMONT AVE
40.52532,-74.20857,AMBOY RD & TERRACE AVE
40.52535,-74.20675,AMBOY RD & PUMONE CT
40.52536,-74.20667,AMBOY RD & MANEE AVE
40.52539,-74.23927,ARTHUR KILL RD & N  BRIDGE ST
40.5254,-74.2234,W SHORE EXPRESSWAY EXIT 2 SB & W SHORE EXPWY NB EN PRK & RIDE
40.52542,-74.23347,OUTERBRIDGE XING & W SHORE EXPRESSWAY EXIT 1 NB
40.52542,-74.20097,DRIVEWAY & SEGUINE AVE
40.52544,-74.23608,OUTERBRIDGE XING & W SHORE PARKWAY EN OUTERBRIDGE
40.52549,-74.21723,DUNHAM ST & JACINDA WAY
40.5255,-74.23367,OUTERBRIDGE XING & WEST SHORE EXPY
40.5255,-74.21561,BLOOMINGDALE RD & IDAHO AVE
40.52553,-74.18719,HUGUENOT AVE & JANSEN ST
40.52554,-74.23187,CONNECTOR & WEST SHORE EXPY
40.52554,-74.22339,W SHORE EXPWY NB EN PRK & RIDE & WEST SHORE EXPY
40.52555,-74.2311,W SHORE EXPWY NB EN BOSCOMBE AVE & WEST SHORE EXPY
40.52555,-74.22364,W SHORE EXPRESSWAY EXIT 2 SB & WEST SHORE EXPY
40.52555,-74.21505,IDAHO AVE & OPAL LN
40.52555,-74.20546,AMBOY RD & BAYVIEW AVE
40.52556,-74.16842,4 CT & OCEANVIEW AVE
40.52558,-74.20526,AMBOY RD & SCUDDER AVE
40.5256,-74.23037,TYRELLAN AVE & WEST SHORE EXPY
40.5256,-74.2299,W SHORE EXPY NB EXIT & WEST SHORE EXPY
40.52563,-74.23371,OUTERBRIDGE XING & WEST SHORE EXPY
40.52569,-74.22843,KOREAN WAR VETS PKWY & WEST SHORE EXPY
40.52572,-74.17588,BERTRAM AVE & LYNCH ST
40.52572,-74.16802,3 CT & OCEANVIEW AVE
40.52574,-74.23195,CONNECTOR & WEST SHORE EXPY
40.52574,-74.16853,4 CT & LIPSETT AVE
40.5258,-74.2268,KOREAN WAR VETS PKWY & WEST SHORE EXPY
40.52582,-74.23035,TYRELLAN AVE & WEST SHORE EXPY
40.52587,-74.16658,BARCLAY AVE & BAYVIEW TER
40.52588,-74.16764,2 CT & ALLEN PL
40.5259,-74.23035,TYRELLAN AVE & WEST SHORE EXPY
40.52592,-74.20277,AMBOY RD & PARKWOOD AVE
40.52599,-74.2186,HALLISTER ST & OUTERBRIDGE AVE
40.52599,-74.21726,DUNHAM ST & OUTERBRIDGE AVE
40.52599,-74.21565,BLOOMINGDALE RD & OUTERBRIDGE AVE
40.52599,-74.17515,LYNCH ST & PHILIP AVE
40.52601,-74.22107,RICHMOND PKWY NB EN PRK & RIDE & W SHORE EXPRESSWAY EXIT 2 SB
40.52601,-74.19323,CHISHOLM ST & EYLANDT ST
40.52607,-74.20218,AMBOY RD & ODELL PL
40.52609,-74.18758,HUGUENOT AVE & PRALL AVE
40.5261,-74.18031,ARBUTUS AVE & HYLAN BLVD
40.52613,-74.18551,JANSEN ST & KINGDOM AVE
40.52619,-74.19969,MADERA ST & WATERBURY AVE
40.52621,-74.16572,BAYVIEW TER & RYAN PL
40.52624,-74.16683,BARCLAY AVE & OCEANVIEW AVE
40.52627,-74.20153,AMBOY RD & SEGUINE AVE
40.52627,-74.17444,LYNCH ST & POILLON AVE
40.52629,-74.23491,N  BRIDGE ST & OUTERBRIDGE AVE
40.52631,-74.2236,KOREAN WAR VETS PKWY & W SHORE EXPRESSWAY EXIT 2 SB
40.52634,-74.21267,GOFF AVE & VOGEL PL
40.52634,-74.20741,BOYNTON ST & CLEARMONT AVE
40.52638,-74.22334,KOREAN WAR VETS PKWY & W SHORE EXPWY NB EN PRK & RIDE
40.52642,-74.21983,GAYNOR ST & S  SERVICE RD
40.52642,-74.2118,PETERSONS LN & VOGEL PL
40.52647,-74.21577,BLOOMINGDALE RD & MARETZEK CT
40.52647,-74.19987,MADERA ST & PRINCEWOOD AVE
40.52653,-74.2236,KOREAN WAR VETS PKWY & W SHORE EXPRESSWAY EXIT 2 SB
40.52654,-74.18682,CAPELLAN ST & TUCKAHOE AVE
40.52654,-74.16498,BAYVIEW TER & PEARE PL
40.52657,-74.16907,HYLAN BLVD & LIPSETT AVE
40.5266,-74.22334,KOREAN WAR VETS PKWY & W SHORE EXPWY NB EN PRK & RIDE
40.52663,-74.22359,KOREAN VETS PARKWAY EXIT WB & W SHORE EXPRESSWAY EXIT 2 SB
40.52665,-74.16813,ALLEN PL & HYLAN BLVD
40.52666,-74.21587,BLOOMINGDALE RD & SARCONA CT
40.52667,-74.22334,KOREAN VETS PARKWAY EXIT WB & W SHORE EXPWY NB EN PRK & RIDE
40.52671,-74.17377,DOLE ST & HYLAN BLVD
40.52672,-74.17841,HYLAN BLVD & ST JOSEPH BY THE SEA HS DY
40.52674,-74.17476,HYLAN BLVD & POILLON AVE
40.52676,-74.20117,AMBOY RD & FOSTER RD
40.52677,-74.17573,HYLAN BLVD & PHILIP AVE
40.52679,-74.22252,KOREAN VETS PARKWAY EXIT WB & KOREAN WAR VETS PKWY
40.52681,-74.22359,KOREAN VETS PARKWAY EXIT WB & W SHORE EXPRESSWAY EXIT 2 SB
40.52681,-74.17671,BERTRAM AVE & HYLAN BLVD
40.52685,-74.18603,CAPELLAN ST & KINGDOM AVE
40.52687,-74.19114,EYLANDT ST & LUTEN AVE
40.52689,-74.16413,BAYVIEW TER & HOLDRIDGE AVE
40.5269,-74.20885,TERRACE AVE & VOGEL AVE
40.5269,-74.16728,BARCLAY AVE & HYLAN BLVD
40.52692,-74.22119,KOREAN WAR VETS PKWY & WEST SHORE EXPY
40.52695,-74.23933,ARTHUR KILL RD & NORTH PATH
40.52703,-74.20329,PARKWOOD AVE & PARKWOOD AVE PEDESTRIAN BRDG
40.52706,-74.20748,CLEARMONT AVE & VOGEL AVE
40.52706,-74.17493,NEWTON ST & POILLON AVE
40.52708,-74.19906,HAYNES ST & PRINCEWOOD AVE
40.52714,-74.18079,ARBUTUS AVE & JANSEN ST
40.52715,-74.22114,KOREAN WAR VETS PKWY & WEST SHORE EXPY
40.52719,-74.23484,N  BRIDGE ST & W SHORE PARKWAY EN OUTERBRIDGE
40.5272,-74.2033,PARKWOOD AVE & PARKWOOD AVE PEDESTRIAN BRDG
40.52721,-74.21867,HALLISTER ST & S  SERVICE RD
40.52722,-74.19035,ANDROVETTE AVE & EYLANDT ST
40.52725,-74.16645,HYLAN BLVD & RYAN PL
40.52726,-74.16326,BAYVIEW TER & BENNETT PL
40.52736,-74.2162,BLOOMINGDALE RD & SUTTER PL
40.52737,-74.20053,AMBOY RD & MADERA ST
40.52742,-74.16212,HAROLD AVE & OCEAN DY
40.52743,-74.17716,ALLEGRO ST & BERTRAM AVE
40.52748,-74.18025,JANSEN CT & JANSEN ST
40.52749,-74.21573,SUTTER PL & YESHIVA LN
40.52753,-74.22866,CONNECTOR & VETERANS RD W
40.52756,-74.2154,IGROS CT & SUTTER PL
40.52757,-74.23481,W SHORE EXPRESSWAY EXIT 1 SB & WEST SHORE PKWY
40.52757,-74.16568,HYLAN BLVD & PEARE PL
40.52759,-74.1984,PRINCEWOOD AVE & WRENN ST
40.52762,-74.22866,CONNECTOR & VETERANS RD W
40.52763,-74.23022,TYRELLAN AVE & VETERANS RD W
40.52764,-74.16006,ARDEN AVE & MAYBERRY PROM
40.52765,-74.20165,FOSTER RD & WHEELING AVE
40.52767,-74.21744,S  DRUM ST & S  SERVICE RD
40.52772,-74.23029,TYRELLAN AVE & VETERANS RD W
40.52772,-74.23019,TYRELLAN AVE & VETERANS RD W
40.52774,-74.21829,KOREAN WAR VETS PKWY & W SHORE EXPRESSWAY EXIT 2 SB
40.52774,-74.17641,ALLEGRO ST & PHILIP AVE
40.52776,-74.21068,MAGUIRE AVE & SAGONA CT
40.52778,-74.20754,CLEARMONT AVE & UNCAS AVE
40.52781,-74.23312,CONNECTOR & VETERANS RD W
40.52781,-74.20361,PARKWOOD AVE & VOGEL AVE
40.52783,-74.18881,EYLANDT ST & HUGUENOT AVE
40.52787,-74.19984,AMBOY RD & HAYNES ST
40.5279,-74.23311,CONNECTOR & VETERANS RD W
40.52792,-74.16486,HOLDRIDGE AVE & HYLAN BLVD
40.52793,-74.23442,VETERANS RD W & W SHORE EXPRESSWAY EXIT 1 SB
40.52793,-74.21649,BLOOMINGDALE RD & DRUMGOOLE RD E
40.52794,-74.23458,BRICKTOWN WAY & VETERANS RD W
40.52796,-74.23478,VETERANS RD W & VETERANS ROAD GREENWAY
40.528,-74.21816,KOREAN VETS PARKWAY EXIT WB & KOREAN WAR VETS PKWY
40.528,-74.1626,HAROLD AVE & SANDGAP ST
40.5281,-74.17556,ALLEGRO ST & POILLON AVE
40.52811,-74.1777,BERTRAM AVE & WENDY DR
40.52811,-74.16041,ARDEN AVE & BLUEBERRY LN
40.52812,-74.20512,NATHAN CT & UNCAS AVE
40.52816,-74.21569,DRUMGOOLE RD E & IGROS CT
40.52818,-74.21661,BLOOMINGDALE RD & KOREAN WAR VETS PKWY
40.52818,-74.18801,EYLANDT ST & TUCKAHOE AVE
40.52821,-74.19928,AMBOY RD & QUEENSDALE ST
40.52823,-74.23937,ALLENTOWN LN & ARTHUR KILL RD
40.52823,-74.1641,BENNETT PL & HYLAN BLVD
40.52825,-74.18173,ARBUTUS AVE & GENTILE CT
40.52827,-74.15877,MAYBERRY PROM & STRAWBERRY LN
40.52829,-74.16395,BENNETT PL & HYLAN BLVD
40.52831,-74.1991,AMBOY RD & WRENN ST
40.52832,-74.19218,DEISIUS ST & LUTEN AVE
40.52835,-74.18183,ARBUTUS AVE & LOUISE ST
40.52836,-74.16931,ALLEN PL & KINGHORN ST
40.52838,-74.20202,FOSTER RD & VALDEMAR AVE
40.5284,-74.24226,ALLENTOWN LN & WINDWARD CT
40.52841,-74.21672,BLOOMINGDALE RD & KOREAN WAR VETS PKWY
40.52841,-74.20401,PARKWOOD AVE & UNCAS AVE
40.52842,-74.20828,ALBOURNE AVE & MINTURN AVE
40.52848,-74.21558,KOREAN VETS PARKWAY EXIT EB & KOREAN WAR VETS PKWY
40.52849,-74.20759,ALBOURNE AVE & CLEARMONT AVE
40.52849,-74.1872,EYLANDT ST & KINGDOM AVE
40.52854,-74.18198,ARBUTUS AVE & ARBUTUS WAY
40.52859,-74.21094,DEPEW PL & MAGUIRE AVE
40.5286,-74.19738,PRINCEWOOD AVE & VERNON AVE
40.52864,-74.19137,ANDROVETTE AVE & DEISIUS ST
40.52866,-74.21683,BLOOMINGDALE RD & DRUMGOOLE RD W
40.52866,-74.21576,KOREAN WAR VETS PKWY & RICHMOND PKWY SB EN MAGUIRE AVE
40.52867,-74.16305,HAROLD AVE & HYLAN BLVD
40.52868,-74.20612,ALBOURNE AVE & LENEVAR AVE
40.5287,-74.17825,BERTRAM AVE & JANSEN ST
40.5287,-74.1685,BARCLAY AVE & KINGHORN ST
40.52873,-74.16086,ARDEN AVE & SANDGAP ST
40.52875,-74.21357,DRUMGOOLE RD E & KOREAN VETS PARKWAY EXIT EB
40.5288,-74.19985,QUEENSDALE ST & WHEELING AVE
40.52881,-74.22042,AMBASSADOR LN & VETERANS RD E
40.52883,-74.21328,DRUMGOOLE RD E & GOFF AVE
40.52884,-74.18633,EYLANDT ST & STECHER ST
40.52892,-74.21097,MAGUIRE AVE & MAGUIRE CT
40.52895,-74.19068,DEISIUS ST & PRALL AVE
40.52898,-74.23996,CHART LOOP & TIDES LN
40.52898,-74.21097,FONDA PL & MAGUIRE AVE
40.52902,-74.23944,ARTHUR KILL RD & TIDES LN
40.52903,-74.1978,AMBOY RD & VERNON AVE
40.52904,-74.16767,KINGHORN ST & RYAN PL
40.52906,-74.20443,ALBOURNE AVE & PARKWOOD AVE
40.52909,-74.21097,FONDA PL & MAGUIRE AVE
40.52911,-74.24149,CHART LOOP & PILOT LN
40.52911,-74.24061,TIDES LN & TOPSIDE LN
40.52911,-74.20842,ASHLAND AVE & MINTURN AVE
40.52913,-74.21702,BLOOMINGDALE RD & CHURCHILL AVE
40.52914,-74.18244,ARBUTUS AVE & SANTINA DR
40.52918,-74.21765,AMBASSADOR LN & CHURCHILL AVE
40.52922,-74.16342,BATHGATE ST & HAROLD AVE
40.52927,-74.18985,DEISIUS ST & HUGUENOT AVE
40.52928,-74.17086,LIPSETT AVE & NOEL ST
40.5293,-74.22234,KOREAN VETS PARKWAY EXIT WB & WEST SHORE EXPY
40.52931,-74.1689,BARCLAY AVE & TYNDALE ST
40.52933,-74.16007,ALLEY & MAYBERRY PROM
40.52934,-74.2063,ASHLAND AVE & LENEVAR AVE
40.52935,-74.16691,KINGHORN ST & LUNA CIR
40.52937,-74.20041,QUEENSDALE ST & VALDEMAR AVE
40.52938,-74.16135,ARDEN AVE & HYLAN BLVD
40.52938,-74.15998,BLUEBERRY LN & MAYBERRY PROM
40.5294,-74.21918,AMBASSADOR LN & CHURCHILL AVE
40.52944,-74.19702,ADDISON AVE & AMBOY RD
40.52946,-74.211,DRUMGOOLE RD E & MAGUIRE AVE
40.52949,-74.15801,MAYBERRY PROM & STRAWBERRY LN
40.52951,-74.19302,BILLIOU ST & LUTEN AVE
40.52952,-74.22006,CHURCHILL AVE & GAYNOR ST
40.52959,-74.18903,DEISIUS ST & TUCKAHOE AVE
40.5296,-74.21344,DRUMGOOLE RD W & RICHMOND PKWY SB EN MAGUIRE AVE
40.5296,-74.20257,ALBOURNE AVE & FOSTER RD
40.52961,-74.2303,BRICKTOWN WAY & TYRELLAN AVE
40.52964,-74.23017,BRICKTOWN WAY & TYRELLAN AVE
40.52966,-74.16764,LUNA CIR & TYNDALE ST
40.5297,-74.16608,HOLDRIDGE AVE & KINGHORN ST
40.52971,-74.23027,BRICKTOWN WAY & TYRELLAN AVE
40.52972,-74.22589,BRICKTOWN WAY & VETERANS RD W
40.52972,-74.22577,BRICKTOWN WAY & VETERANS RD W
40.52973,-74.20853,BRADFORD AVE & MINTURN AVE
40.52974,-74.20476,ASHLAND AVE & PARKWOOD AVE
40.52976,-74.15754,WAKEFIELD RD & WOODS OF ARDEN RD
40.52977,-74.21103,KOREAN WAR VETS PKWY & MAGUIRE AVE
40.52977,-74.20997,DRUMGOOLE RD E & RICHMOND PKWY NB EN MAGUIRE AVE
40.52981,-74.22584,BRICKTOWN WAY & VETERANS RD W
40.52981,-74.22199,CHURCHILL AVE & VETERANS RD E
40.52982,-74.20855,BRADFORD AVE & MINTURN AVE
40.52983,-74.16384,ELMBANK ST & HAROLD AVE
40.52984,-74.16708,LUNA CIR & RAVENNA ST
40.52985,-74.19223,ANDROVETTE AVE & BILLIOU ST
40.52988,-74.21728,BLOOMINGDALE RD & PITNEY AVE
40.52989,-74.19029,COMELY ST & HUGUENOT AVE
40.52992,-74.19609,AMBOY RD & WOODHULL AVE
40.52993,-74.1693,BARCLAY AVE & NOEL ST
40.52994,-74.18823,DEISIUS ST & KINGDOM AVE
40.52994,-74.16175,ARDEN AVE & BATHGATE ST
40.52997,-74.21106,KOREAN WAR VETS PKWY & MAGUIRE AVE
40.53003,-74.1653,BENNETT PL & KINGHORN ST
40.53005,-74.2065,BRADFORD AVE & LENEVAR AVE
40.53009,-74.20078,ALBOURNE AVE & QUEENSDALE ST
40.53013,-74.20862,DRUMGOOLE RD E & MINTURN AVE
40.53013,-74.16639,HOLDRIDGE AVE & RAVENNA ST
40.53015,-74.18322,ARBUTUS AVE & DENISE CT
40.53016,-74.19154,BILLIOU ST & PRALL AVE
40.53025,-74.21996,GAYNOR ST & PITNEY AVE
40.53027,-74.21109,BLOOMINGDALE PARKWAY GREENWAY & DRUMGOOLE RD W
40.53029,-74.18738,DEISIUS ST & STECHER ST
40.53031,-74.15651,ALLEY & WAKEFIELD RD
40.53032,-74.20269,ASHLAND AVE & FOSTER RD
40.53038,-74.19633,HAWLEY AVE & WOODHULL AVE
40.53041,-74.20509,BRADFORD AVE & PARKWOOD AVE
40.53045,-74.16426,HAROLD AVE & KINGHORN ST
40.53046,-74.22131,PEACOCK LOOP & PITNEY AVE
40.53049,-74.21031,DRUMGOOLE RD W & KOREAN VETS PARKWAY EXIT WB
40.53049,-74.19073,BILLIOU ST & HUGUENOT AVE
40.5305,-74.2217,PEACOCK LOOP & PITNEY AVE
40.53052,-74.16665,HOLDRIDGE AVE & LENZIE ST
40.53052,-74.15845,HYLAN BLVD & WOODS OF ARDEN RD
40.53053,-74.1622,ARDEN AVE & ELMBANK ST
40.53055,-74.16967,BARCLAY AVE & SHIRLEY AVE
40.53056,-74.18867,COMELY ST & KINGDOM AVE
40.53061,-74.15855,HYLAN BLVD & WOODS OF ARDEN RD
40.53062,-74.22258,GLADWIN ST & PITNEY AVE
40.53063,-74.19454,AMBOY RD & CHISHOLM ST
40.53065,-74.21752,BLOOMINGDALE RD & HERRICK AVE
40.53066,-74.20668,DRUMGOOLE RD E & LENEVAR AVE
40.53067,-74.19885,ALBOURNE AVE & VERNON AVE
40.53077,-74.2011,ASHLAND AVE & QUEENSDALE ST
40.53084,-74.22395,CONNECTOR & WEST SHORE EXPY
40.53086,-74.22372,CONNECTOR & W SHORE EXPWY NB EN PRK & RIDE
40.53088,-74.20697,KOREAN WAR VETS PKWY & RICHMOND PKWY NB EN MAGUIRE AVE
40.53088,-74.19399,AMBOY RD & LUTEN AVE
40.53093,-74.1669,HOLDRIDGE AVE & NOEL ST
40.53096,-74.21978,GAYNOR ST & HERRICK AVE
40.53102,-74.22275,GLADWIN ST & VETERANS RD E
40.53103,-74.20538,DRUMGOOLE RD E & PARKWOOD AVE
40.53104,-74.16484,LENZIE ST & RAVENNA ST
40.53105,-74.2028,BRADFORD AVE & FOSTER RD
40.53106,-74.13672,GREAT KILLS PARK GREENWAY & NEW SPRINGVILLE GREENWAY
40.53107,-74.16465,HAROLD AVE & LENZIE ST
40.53108,-74.15909,BATHGATE ST & WOODS OF ARDEN RD
40.53111,-74.19676,ALBOURNE AVE E & WOODHULL AVE
40.53111,-74.19117,ALGONKIN ST & HUGUENOT AVE
40.53112,-74.22056,HERRICK AVE & OSTRICH CT
40.53114,-74.16263,ARDEN AVE & KINGHORN ST
40.53117,-74.18911,BILLIOU ST & KINGDOM AVE
40.53117,-74.13685,CROOKES POINT RD & NEW SPRINGVILLE GREENWAY
40.53119,-74.17004,BARCLAY AVE & WEAVER ST
40.5312,-74.19314,AMBOY RD & ANDROVETTE AVE
40.53123,-74.20656,KOREAN VETS PARKWAY EXIT WB & KOREAN WAR VETS PKWY
40.53136,-74.22231,GLADWIN ST & HERRICK AVE
40.53144,-74.21778,BLOOMINGDALE RD & ENGLEWOOD AVE
40.53144,-74.20687,BLOOMINGDALE PARKWAY GREENWAY & DRUMGOOLE RD W
40.53151,-74.19251,AMBOY RD & PRALL AVE
40.53151,-74.18828,BILLIOU ST & STECHER ST
40.53155,-74.16728,HOLDRIDGE AVE & SHIRLEY AVE
40.53159,-74.15967,ELMBANK ST & KING ST
40.53165,-74.19469,ALBOURNE AVE E & HAWLEY AVE
40.53169,-74.16507,HAROLD AVE & NOEL ST
40.53172,-74.20289,DRUMGOOLE RD E & FOSTER RD
40.53173,-74.16308,ARDEN AVE & LENZIE ST
40.53174,-74.1946,ELLSWORTH AVE & HAWLEY AVE
40.53177,-74.2057,DRUMGOOLE RD W & PARKWOOD AVE
40.53178,-74.19712,ASHLAND AVE E & WOODHULL AVE
40.53179,-74.18956,ALGONKIN ST & KINGDOM AVE
40.5318,-74.17042,BARCLAY AVE & JANSEN ST
40.53185,-74.2391,ARTHUR KILL RD & TILLER CT
40.53185,-74.20024,BRADFORD AVE & DRUMGOOLE RD E
40.53186,-74.18748,BILLIOU ST & COLON ST
40.53188,-74.2238,W SHORE EXPWY NB EN PRK & RIDE & WEST SHORE EXPY
40.5319,-74.23966,TILLER CT & TOPSIDE LN
40.5319,-74.22113,ENGLEWOOD AVE & QUAIL LN
40.53192,-74.19962,DRUMGOOLE RD E & VERNON AVE
40.53192,-74.19175,AMBOY RD & HUGUENOT AVE
40.53193,-74.18463,ARBUTUS AVE & CHRISTINE CT
40.53201,-74.20297,FOSTER RD & KOREAN WAR VETS PKWY
40.53203,-74.2405,PILOT LN & TILLER CT
40.53205,-74.22219,ENGLEWOOD AVE & GLADWIN ST
40.53209,-74.15596,HALES AVE & HYLAN BLVD
40.53214,-74.22308,ENGLEWOOD AVE & VETERANS RD E
40.53214,-74.20719,BLOOMINGDALE PARKWAY GREENWAY & PEDESTRIAN AND BIKE PATH LINK
40.53215,-74.16031,KINGHORN ST & WOODS OF ARDEN RD
40.53215,-74.15608,HALES AVE & HYLAN BLVD
40.53217,-74.16766,HOLDRIDGE AVE & WEAVER ST
40.53218,-74.20707,CARLTON AVE & LENEVAR AVE
40.53221,-74.20302,FOSTER RD & KOREAN WAR VETS PKWY
40.53225,-74.21802,BLOOMINGDALE RD & HARGOLD AVE
40.53226,-74.22384,ENGLEWOOD AVE & WEST SHORE EXPY
40.53226,-74.15338,RETFORD AVE & TENNYSON DR
40.53228,-74.16547,HAROLD AVE & SHIRLEY AVE
40.53229,-74.22409,ENGLEWOOD AVE & WEST SHORE EXPY
40.53233,-74.22431,ENGLEWOOD AVE & VETERANS RD W
40.53233,-74.16351,ARDEN AVE & NOEL ST
40.53236,-74.19489,ASHLAND AVE E & ELLSWORTH AVE
40.53238,-74.21942,GAYNOR ST & HARGOLD AVE
40.53241,-74.22489,ENGLEWOOD AVE & VETERANS RD W
40.53243,-74.19749,DRUMGOOLE RD E & WEST TER
40.53244,-74.20603,CARLTON AVE & PARKWOOD AVE
40.53249,-74.20309,DRUMGOOLE RD W & FOSTER RD
40.53251,-74.22214,PHEASANT LN & QUAIL LN
40.53261,-74.15549,HYLAN BLVD & PRESTON AVE
40.53266,-74.16092,LENZIE ST & OSAGE LN
40.53267,-74.15559,HYLAN BLVD & PRESTON AVE
40.53268,-74.15254,PROL PL & TENNYSON DR
40.53274,-74.15859,KING ST & ORCHARD LN S
40.53275,-74.19024,AMBOY RD & KINGDOM AVE
40.53275,-74.18527,ARBUTUS AVE & BILLIOU ST
40.53276,-74.23897,ARTHUR KILL RD & KREISCHER ST
40.53279,-74.16804,HOLDRIDGE AVE & JANSEN ST
40.5328,-74.20737,BLOOMINGDALE PARKWAY GREENWAY & PEDESTRIAN AND BIKE PATH LINK
40.53283,-74.20729,DARLINGTON AVE & LENEVAR AVE
40.5329,-74.16588,HAROLD AVE & WEAVER ST
40.53293,-74.22324,PHEASANT LN & VETERANS RD E
40.53294,-74.16395,ARDEN AVE & SHIRLEY AVE
40.53301,-74.17321,EYLANDT ST & LIPSETT AVE
40.53303,-74.19518,ELLSWORTH AVE & WEST TER
40.53305,-74.15185,RICHMOND AVE & TENNYSON DR
40.53306,-74.1712,BARCLAY AVE & SANDBORN ST
40.5331,-74.18948,AMBOY RD & COMFORT CT
40.53315,-74.18698,EUGENE PL & ROSE LN
